id,value
id_127,20.92957713865942
id_128,28.28178713829859
id_129,64.6610135786638
id_130,21.938626162925214
id_131,22.39097945239589
id_132,59.00757680286437
id_133,15.060697819629603
id_134,14.392965859304972
id_135,1.2482145793384003
id_136,11.569065692923935
id_137,59.966643722776105
id_138,17.28775121364524
id_139,6.446214703354123
id_140,26.06820237598752
id_141,25.209532913782894
id_142,45.14672462757107
id_143,29.35160937478153
id_144,17.482148804100394
id_145,25.001313320441778
id_146,10.64966546673427
id_147,51.828333856387694
id_148,20.74571569008735
id_149,39.324956955179715
id_150,9.85512476961255
id_151,8.0946795204074
id_152,24.005258029875908
id_153,7.904757088603629
id_154,18.650302697449035
id_155,41.91403377351032
id_156,7.682286790415087
id_157,36.79175638078028
id_158,7.94882488750999
id_159,17.779269794492354
id_160,41.57201577531959
id_161,17.91698938878287
id_162,11.736115213966453
id_163,8.306293330349362
id_164,48.747543216084004
id_165,29.05201027902471
id_166,0.9769695255750983
id_167,14.068107851240741
id_168,63.84368455268044
id_169,12.744668094587192
id_170,65.82615922649559
id_171,39.02547300620716
id_172,25.245770036906944
id_173,20.036542310763043
id_174,58.807480114619814
id_175,24.775393168953542
id_176,21.16986571563293
id_177,37.42947913451224
id_178,12.554567264588092
id_179,30.877101262378105
id_180,16.783866234675845
id_181,12.664475421695156
id_182,55.33352852804432
id_183,47.64440499567556
id_184,16.850708454398042
id_185,36.18468228660946
id_186,27.162010044332774
id_187,69.42915347771438
id_188,9.326509469213043
id_189,56.430948122522295
id_190,37.6485271080816
id_191,16.918762028472862
id_192,29.880282014583372
id_193,1.6346108115329356
id_194,19.26624087207845
id_195,2.738478424645613
id_196,33.81806789010575
id_197,11.724481741435033
id_198,20.196965200154125
id_199,62.69936058752699
id_200,23.983249217587776
id_201,22.206341014455813
id_202,65.19078832518424
id_203,13.175876335991992
id_204,9.080135656556184
id_205,11.136186171164857
id_206,8.272138643483583
id_207,2.1580920775619554
id_208,125.79980844532969
id_209,20.146764459468727
id_210,15.703867784202117
id_211,13.806870788787638
id_212,38.044882925161325
id_213,36.675489417063844
id_214,20.796373468377347
id_215,35.74386309486515
id_216,74.9715868100121
id_217,0.6289768932768083
id_218,11.428631610092753
id_219,32.14799813052329
id_220,15.784299311095628
id_221,12.6342758521936
id_222,110.60835828963758
id_223,11.04691644839195
id_224,16.810218783421778
id_225,62.10305555567542
id_226,16.24913633439603
id_227,18.197519771051738
id_228,10.355654528160525
id_229,11.067553028590842
id_230,43.78341577572256
id_231,13.246282788480972
id_232,53.83055596193444
id_233,41.41546178620651
id_234,24.236889322533152
id_235,41.49308628762011
id_236,69.4074535953281
id_237,42.81679878071794
id_238,11.934818490579229
id_239,16.16823697234393
